domain,skill,demand_count,supply_count,gap,anomaly_flag
Business & Marketing,strong oral and written communication skills,0,3,-3,NO
Business & Marketing,familiar in c+,0,3,-3,NO
Business & Marketing,business growth,0,3,-3,NO
Business & Marketing,swedish,0,3,-3,NO
Business & Marketing,great plains dynamics,0,3,-3,NO
Business & Marketing,adtran,0,3,-3,NO
Business & Marketing,highly dependable,0,3,-3,NO
Business & Marketing,test plans,0,3,-3,NO
Business & Marketing,interface with customers and vendors,0,3,-3,NO
Business & Marketing,skill 5,0,3,-3,NO
Business & Marketing,maintenance repair,0,3,-3,NO
Business & Marketing,annuities,0,3,-3,NO
Business & Marketing,technical interface,0,3,-3,NO
Business & Marketing,relationship building and management,0,3,-3,NO
Business & Marketing,talent management tools: hireright,0,3,-3,NO
Business & Marketing,kind,0,3,-3,NO
Business & Marketing,acrylic,0,3,-3,NO
Business & Marketing,ngs systems,0,3,-3,NO
Business & Marketing,munis,0,3,-3,NO
Business & Marketing,streak crm,0,3,-3,NO
Business & Marketing,consistently meet goals,0,3,-3,NO
Business & Marketing,spring,0,3,-3,NO
Business & Marketing,instructing,0,3,-3,NO
Business & Marketing,protel,0,3,-3,NO
Business & Marketing,technical grammar skills,0,3,-3,NO
Business & Marketing,epicor,0,3,-3,NO
Business & Marketing,excellent managerial techniques,0,3,-3,NO
Business & Marketing,algorithms and data structures,0,3,-3,NO
Business & Marketing,biology,0,3,-3,NO
Business & Marketing,hospice,0,3,-3,NO
Business & Marketing,c languages,0,3,-3,NO
Business & Marketing,validations,0,3,-3,NO
Business & Marketing,secretarial,0,3,-3,NO
Business & Marketing,client liaison,0,3,-3,NO
Business & Marketing,presenter,0,3,-3,NO
Business & Marketing,neural networks.,0,3,-3,NO
Business & Marketing,solenoid/valves,0,3,-3,NO
Business & Marketing,embedded hardware & software,0,3,-3,NO
Business & Marketing,relational database,0,3,-3,NO
Business & Marketing,valuation,0,3,-3,NO
Business & Marketing,siemens step 7,0,3,-3,NO
Business & Marketing,programming in java,0,3,-3,NO
Business & Marketing,front end,0,3,-3,NO
Business & Marketing,bank reconciliations and balancing,0,3,-3,NO
Business & Marketing,file,0,3,-3,NO
Business & Marketing,budget management,0,3,-3,NO
Business & Marketing,articulate,0,3,-3,NO
Business & Marketing,reception,0,3,-3,NO
Business & Marketing,glacier tax prep,0,3,-3,NO
Business & Marketing,sound cards,0,3,-3,NO
Business & Marketing,federal acquisition,0,3,-3,NO
Business & Marketing,communication/presentations,0,3,-3,NO
Business & Marketing,inspector,0,3,-3,NO
Business & Marketing,mechanically-inclined,0,3,-3,NO
Business & Marketing,corporate accounting,0,3,-3,NO
Business & Marketing,quality inspection professional,0,3,-3,NO
Business & Marketing,assurance analyst,0,3,-3,NO
Business & Marketing,bug tracking,0,3,-3,NO
Business & Marketing,systems support,0,3,-3,NO
Business & Marketing,wsam image,0,3,-3,NO
Business & Marketing,structured text,0,3,-3,NO
Business & Marketing,staff,0,3,-3,NO
Business & Marketing,api design,0,3,-3,NO
Business & Marketing,sensors,0,3,-3,NO
Business & Marketing,keep,0,3,-3,NO
Business & Marketing,netbeans,0,3,-3,NO
Business & Marketing,astrex,0,3,-3,NO
Business & Marketing,managerial,0,3,-3,NO
Business & Marketing,copier,0,3,-3,NO
Business & Marketing,it support services,0,3,-3,NO
Business & Marketing,microcontroller,0,3,-3,NO
Business & Marketing,monitoring and evaluation skills,0,3,-3,NO
Business & Marketing,business processes,0,3,-3,NO
Business & Marketing,kibana,0,3,-3,NO
Business & Marketing,microsoft test manager,0,3,-3,NO
Business & Marketing,works well under pressure,0,3,-3,NO
Business & Marketing,linux os,0,3,-3,NO
Business & Marketing,diagnosis and repair,0,3,-3,NO
Business & Marketing,retail mortgage,0,3,-3,NO
Business & Marketing,m&e,0,3,-3,NO
Business & Marketing,antivirus,0,3,-3,NO
Business & Marketing,xamarin studio,0,3,-3,NO
Business & Marketing,security: basic knowledge of ipsec / ssl-vpn / nat / gre,0,3,-3,NO
Business & Marketing,salesforce lead management,0,3,-3,NO
Business & Marketing,bilingual spanish (fluent,0,3,-3,NO
Business & Marketing,erp : microsoft ax dynamics,0,3,-3,NO
Business & Marketing,developer 2000,0,3,-3,NO
Business & Marketing,aws view,0,3,-3,NO
Business & Marketing,openvpn,0,3,-3,NO
Business & Marketing,letters and memos,0,3,-3,NO
Business & Marketing,process-engineering,0,3,-3,NO
Business & Marketing,installation of hardware,0,3,-3,NO
Business & Marketing,renovations,0,3,-3,NO
Business & Marketing,mechanical component troubleshooting,0,3,-3,NO
Business & Marketing,snmp,0,3,-3,NO
Business & Marketing,analog and digital filter design,0,3,-3,NO
Business & Marketing,programming language,0,3,-3,NO
Business & Marketing,sas-stat,0,3,-3,NO
Business & Marketing,mlops,0,3,-3,NO
Business & Marketing,mcafee endpoint security,0,3,-3,NO
Business & Marketing,p&l management,0,3,-3,NO
Business & Marketing,positouch,0,3,-3,NO
Business & Marketing,app development (android and ios),0,3,-3,NO
Business & Marketing,and banked cash,0,3,-3,NO
Business & Marketing,informatica,0,3,-3,NO
Business & Marketing,aci-interchange,0,3,-3,NO
Business & Marketing,integrated reporting information system (iris),0,3,-3,NO
Business & Marketing,postgresql),0,3,-3,NO
Business & Marketing,iccverify,0,3,-3,NO
Business & Marketing,auto-cad,0,3,-3,NO
Business & Marketing,aviation,0,3,-3,NO
Business & Marketing,ms office: v-look up,0,3,-3,NO
Business & Marketing,analyzing market trends,0,3,-3,NO
Business & Marketing,model development,0,3,-3,NO
Business & Marketing,mrp,0,3,-3,NO
Business & Marketing,opengl,0,3,-3,NO
Business & Marketing,code blocks,0,3,-3,NO
Business & Marketing,proficient in ms-office (word/excel/powerpoint),0,3,-3,NO
Business & Marketing,accounting operations,0,3,-3,NO
Business & Marketing,adt,0,3,-3,NO
Business & Marketing,tutoring,0,3,-3,NO
Business & Marketing,socs,0,3,-3,NO
Business & Marketing,corrective maintenance,0,3,-3,NO
Business & Marketing,employee relations,0,3,-3,NO
Business & Marketing,digital design,0,3,-3,NO
Business & Marketing,scrum & agile,0,3,-3,NO
Business & Marketing,simulations using witness13 and simio,0,3,-3,NO
Business & Marketing,dataset management,0,3,-3,NO
Business & Marketing,office equipment such as copiers,0,3,-3,NO
Business & Marketing,software/pc/lan troubleshooting,0,3,-3,NO
Business & Marketing,device drivers,0,3,-3,NO
Business & Marketing,system administrator,0,3,-3,NO
Business & Marketing,environmental science,0,3,-3,NO
Business & Marketing,computer networks,0,3,-3,NO
Business & Marketing,networking: tcp/ip,0,3,-3,NO
Business & Marketing,pdf: adobe reader / adobe acrobat x,0,3,-3,NO
Business & Marketing,technical reviews,0,3,-3,NO
Business & Marketing,vista),0,3,-3,NO
Business & Marketing,fabrication,0,3,-3,NO
Business & Marketing,technical communication skills - bug triage,0,3,-3,NO
Business & Marketing,junit,0,3,-3,NO
Business & Marketing,wireless,0,3,-3,NO
Business & Marketing,iis 6,0,3,-3,NO
Business & Marketing,rest apis (graphql),0,3,-3,NO
Business & Marketing,resolve customer complaints,0,3,-3,NO
Business & Marketing,recruiting,0,3,-3,NO
Business & Marketing,grinders,0,3,-3,NO
Business & Marketing,chrome,0,3,-3,NO
Business & Marketing,real time embedded,0,3,-3,NO
Business & Marketing,powerworld,0,3,-3,NO
Business & Marketing,engineering standards expert,0,3,-3,NO
Business & Marketing,scada,0,3,-3,NO
Business & Marketing,peer review,0,3,-3,NO
Business & Marketing,pascal,0,3,-3,NO
Business & Marketing,automated testing,0,3,-3,NO
Business & Marketing,critical thinking with root cause analysis,0,3,-3,NO
Business & Marketing,google apps (drive,0,3,-3,NO
Business & Marketing,analytics,0,3,-3,NO
Business & Marketing,advanced problem solving abilities,0,3,-3,NO
Business & Marketing,professional demeanor,0,3,-3,NO
Business & Marketing,ms power point,0,3,-3,NO
Business & Marketing,procedure writing,0,3,-3,NO
Business & Marketing,technical proposal writing skills,0,3,-3,NO
Business & Marketing,32 and 64 slice cts,0,3,-3,NO
Business & Marketing,iso 9000,0,3,-3,NO
Business & Marketing,to check preparation and mailing,0,3,-3,NO
Business & Marketing,sublime text,0,3,-3,NO
Business & Marketing,configuration,0,3,-3,NO
Business & Marketing,computer applications,0,3,-3,NO
Business & Marketing,hyperion essbase,0,3,-3,NO
Business & Marketing,design and drafting of custom seal solutions,0,3,-3,NO
Business & Marketing,dependable,0,3,-3,NO
Business & Marketing,falcon dust-off compressed gas duster,0,3,-3,NO
Business & Marketing,erp-sap,0,3,-3,NO
Business & Marketing,gpu,0,3,-3,NO
Business & Marketing,clustering analysis,0,3,-3,NO
Business & Marketing,version control tools: git-bash,0,3,-3,NO
Business & Marketing,iso 8583,0,3,-3,NO
Business & Marketing,node.js,0,3,-3,NO
Business & Marketing,approval by appropriate party,0,3,-3,NO
Business & Marketing,geometric dimensioning,0,3,-3,NO
Business & Marketing,videoscribe software,0,3,-3,NO
Business & Marketing,orthopedics,0,3,-3,NO
Business & Marketing,ability to take initiative and exhibit flexibility.,0,3,-3,NO
Business & Marketing,aws(emr,0,3,-3,NO
Business & Marketing,staff training/development,0,3,-3,NO
Business & Marketing,using specialized accounting software.,0,3,-3,NO
Business & Marketing,financial planner,0,3,-3,NO
Business & Marketing,brake repair and replacement,0,3,-3,NO
Business & Marketing,fiscal management,0,3,-3,NO
Business & Marketing,pivot table,0,3,-3,NO
Business & Marketing,usability testing,0,3,-3,NO
Business & Marketing,problem-solver,0,3,-3,NO
Business & Marketing,machine learning engineering,0,3,-3,NO
Business & Marketing,skilled in the operation of workstations and servers,0,3,-3,NO
Business & Marketing,account management and development,0,3,-3,NO
Business & Marketing,interviewing techniques,0,3,-3,NO
Business & Marketing,fixed asset solutions software,0,3,-3,NO
Business & Marketing,iworks,0,3,-3,NO
Business & Marketing,interpersonal and communication skills,0,3,-3,NO
Business & Marketing,coded the general ledger and processed vendor invoice payments.,0,3,-3,NO
Business & Marketing,have interpersonal skills to deal effectively with all business contacts.,0,3,-3,NO
Business & Marketing,excel training,0,3,-3,NO
Business & Marketing,technical report writing,0,3,-3,NO
Business & Marketing,desktop support,0,3,-3,NO
Business & Marketing,clinical research,0,3,-3,NO
Business & Marketing,dmf and project work process,0,3,-3,NO
Business & Marketing,aspen,0,3,-3,NO
Business & Marketing,database administration,0,3,-3,NO
Business & Marketing,revit,0,3,-3,NO
Business & Marketing,some experience with authentication protocols (radius / tacacs),0,3,-3,NO
Business & Marketing,responsible for preparing and posting entries for the daily posting packet,0,3,-3,NO
Business & Marketing,itil v,0,3,-3,NO
Business & Marketing,strong management skills,0,3,-3,NO
Business & Marketing,mechanical repair,0,3,-3,NO
Business & Marketing,ibm/lenovo,0,3,-3,NO
Business & Marketing,content development,0,3,-3,NO
Business & Marketing,some basic cisco ios,0,3,-3,NO
Business & Marketing,p & l management,0,3,-3,NO
Business & Marketing,windows (95,0,3,-3,NO
Business & Marketing,strong leadership skills,0,3,-3,NO
Business & Marketing,team-oriented,0,3,-3,NO
Business & Marketing,tenacity,0,3,-3,NO
Business & Marketing,lstms,0,3,-3,NO
Business & Marketing,mas 90,0,3,-3,NO
Business & Marketing,ssms,0,3,-3,NO
Business & Marketing,toyota production systems,0,3,-3,NO
Business & Marketing,market analysis,0,3,-3,NO
Business & Marketing,law enforcement,0,3,-3,NO
Business & Marketing,retail sales,0,3,-3,NO
Business & Marketing,managerial accounting,0,3,-3,NO
Business & Marketing,voyager),0,3,-3,NO
Business & Marketing,paperless proposals,0,3,-3,NO
Business & Marketing,database software,0,3,-3,NO
Business & Marketing,financial audits,0,3,-3,NO
Business & Marketing,technical program management,0,3,-3,NO
Business & Marketing,project management lifecycle,0,3,-3,NO
Business & Marketing,prosystem,0,3,-3,NO
Business & Marketing,tesseract,0,3,-3,NO
Business & Marketing,unix shell scripting (bash),0,3,-3,NO
Business & Marketing,fiber optics,0,3,-3,NO
Business & Marketing,vi,0,3,-3,NO
Business & Marketing,power user of microsoft excel epicor netsuite quickbooks hyperion great plains sage intacct,0,3,-3,NO
Business & Marketing,series analysis,0,3,-3,NO
Business & Marketing,katalon studio,0,3,-3,NO
Business & Marketing,technology architecture analysis,0,3,-3,NO
Business & Marketing,concur,0,3,-3,NO
Business & Marketing,initiative to work independently,0,3,-3,NO
Business & Marketing,sarbanesoxley,0,3,-3,NO
Business & Marketing,ndt level ii,0,3,-3,NO
Business & Marketing,catsweb,0,3,-3,NO
Business & Marketing,media relations,0,3,-3,NO
Business & Marketing,google documents,0,3,-3,NO
Business & Marketing,superior analytical skills,0,3,-3,NO
Business & Marketing,a highly motivated and energetic personality.,0,3,-3,NO
Business & Marketing,employee training,0,3,-3,NO
Business & Marketing,microsoft access 2010,0,3,-3,NO
Business & Marketing,mechanical theory,0,3,-3,NO
Business & Marketing,telecommunication,0,3,-3,NO
Business & Marketing,analytical and logical,0,3,-3,NO
Business & Marketing,the sales,0,3,-3,NO
Business & Marketing,financial analysis/planning,0,3,-3,NO
Business & Marketing,cost-benefit analysis,0,3,-3,NO
Business & Marketing,telecom,0,3,-3,NO
Business & Marketing,ubuntu 14.04,0,3,-3,NO
Business & Marketing,database management system and administration,0,3,-3,NO
Business & Marketing,emacs,0,3,-3,NO
Business & Marketing,managing releases,0,3,-3,NO
Business & Marketing,nanovision,0,3,-3,NO
Business & Marketing,98,0,3,-3,NO
Business & Marketing,pcb,0,3,-3,NO
Business & Marketing,functional block diagram,0,3,-3,NO
Business & Marketing,g/l,0,3,-3,NO
Business & Marketing,cloud management,0,3,-3,NO
Business & Marketing,cmpro,0,3,-3,NO
Business & Marketing,research and development,0,3,-3,NO
Business & Marketing,facility and plant modifications,0,3,-3,NO
Business & Marketing,insights,0,3,-3,NO
Business & Marketing,xls data input,0,3,-3,NO
Business & Marketing,microsoft office (word,0,3,-3,NO
Business & Marketing,decisive leader,0,3,-3,NO
Business & Marketing,visual test,0,3,-3,NO
Business & Marketing,designer 2000,0,3,-3,NO
Business & Marketing,scientific,0,3,-3,NO
Business & Marketing,exchange,0,3,-3,NO
Business & Marketing,loss optimization,0,3,-3,NO
Business & Marketing,textpad,0,3,-3,NO
Business & Marketing,improving accounting and internal control systems,0,3,-3,NO
Business & Marketing,assisted the cfo with the production of the monthly financials,0,3,-3,NO
Business & Marketing,jmeter,0,3,-3,NO
Business & Marketing,traceability matrix,0,3,-3,NO
Business & Marketing,hpc,0,3,-3,NO
Business & Marketing,troubleshooting windows,0,3,-3,NO
Business & Marketing,cdi,0,3,-3,NO
Business & Marketing,leadership mentoring,0,3,-3,NO
Business & Marketing,k-means,0,3,-3,NO
Business & Marketing,ppap,0,3,-3,NO
Business & Marketing,lan/wan,0,3,-3,NO
Business & Marketing,excellent writing skills,0,3,-3,NO
Business & Marketing,microsoft office: word / advanced ms excel skills /ms access / powerpoint / outlook,0,3,-3,NO
Business & Marketing,ipsec,0,3,-3,NO
Business & Marketing,s3),0,3,-3,NO
Business & Marketing,marketing & sales,0,3,-3,NO
Business & Marketing,html 5,0,3,-3,NO
Business & Marketing,echimp,0,3,-3,NO
Business & Marketing,managing multiple priorities,0,3,-3,NO
Business & Marketing,retail analytics,0,3,-3,NO
Business & Marketing,pro series,0,3,-3,NO
Business & Marketing,accounts and group policy,0,3,-3,NO
Business & Marketing,employee training and development,0,3,-3,NO
Business & Marketing,act!,0,3,-3,NO
Business & Marketing,water quality,0,3,-3,NO
Business & Marketing,business systems,0,3,-3,NO
Business & Marketing,dropbox,0,3,-3,NO
Business & Marketing,switchgear,0,3,-3,NO
Business & Marketing,proxmox,0,3,-3,NO
Business & Marketing,icims,0,3,-3,NO
Business & Marketing,implementing,0,3,-3,NO
Business & Marketing,prepares analyses as requested by manager and other departments,0,3,-3,NO
Business & Marketing,global shop,0,3,-3,NO
Business & Marketing,basic financial and operational reporting,0,3,-3,NO
Business & Marketing,grading and evaluation,0,3,-3,NO
Business & Marketing,powersteering,0,3,-3,NO
Business & Marketing,experienced with microsoft office - word,0,3,-3,NO
Business & Marketing,dbase iv,0,3,-3,NO
Business & Marketing,vendor management,0,3,-3,NO
Business & Marketing,white papers,0,3,-3,NO
Business & Marketing,safety compliance,0,3,-3,NO
Business & Marketing,portfolio analysis,0,3,-3,NO
Business & Marketing,process improvement/simplification,0,3,-3,NO
Business & Marketing,ports,0,3,-3,NO
